1, 1, 13.29
2, 1, 14.11
4, 1, 16.77
8, 1, 14.61
16, 1, 17.51
32, 1, 13.69
64, 1, 14.54
128, 1, 17.25
256, 1, 41.88
512, 1, 20.97
1024, 1, 26.25
