1, 1, 19.33
2, 1, 20.18
4, 1, 16.99
8, 1, 18.51
16, 1, 18.08
32, 1, 19.51
64, 1, 16.95
128, 1, 39.64
256, 1, 63.38
512, 1, 40.69
1024, 1, 43.56
