1, 68, 31.98
2, 68, 28.72
4, 68, 36.67
8, 68, 28.74
16, 68, 43.20
32, 68, 40.62
64, 68, 62.35
128, 68, 66.51
256, 68, 86.99
512, 68, 115.60
1024, 68, 324.74
2048, 68, 486.75
