1, 68, 39.78
2, 68, 35.37
4, 68, 32.66
8, 68, 35.66
16, 68, 34.58
32, 68, 43.11
64, 68, 43.13
128, 68, 61.51
256, 68, 83.62
512, 68, 166.63
