1, 1, 27.75
2, 1, 24.67
4, 1, 66.73
8, 1, 55.94
16, 1, 7.47
32, 1, 5.33
64, 1, 3.88
128, 1, 4.79
256, 1, 6.09
512, 1, 10.85
1024, 1, 10.61
2048, 1, 16.16
