1, 64, 6.14
2, 64, 6.15
4, 64, 6.45
8, 64, 6.57
16, 64, 6.74
32, 64, 6.96
64, 64, 7.28
128, 64, 7.41
256, 64, 7.53
512, 64, 8.02
1024, 64, 9.35
2048, 64, 10.91
