1, 64, 31.61
2, 64, 30.59
4, 64, 30.83
8, 64, 30.91
16, 64, 35.54
32, 64, 32.16
64, 64, 48.97
128, 64, 87.04
256, 64, 155.86
512, 64, 289.84
1024, 64, 607.32
2048, 64, 1216.03
